Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
1130,16027330.00,00,00
1131,16028930.00,00,00
1132,16030530.00,06,00
1133,16032130.00,80,00
1134,16033730.00,0B,00
1135,16262580.00,42,00
1136,16264180.00,07,00
1137,16265780.00,80,00
1138,16267380.00,06,00
1139,16268980.00,80,00
1140,16270580.00,0B,00
1141,16272180.00,80,00
1142,16273780.00,04,00
1143,16275380.00,00,00
1144,16276980.00,06,00
1145,16278580.00,68,00
1146,16280180.00,E2,00
1147,16281780.00,C2,00
1148,16283380.00,00,00
1149,16284980.00,00,00
1150,16286580.00,06,00
1151,16288180.00,80,00
1152,16289780.00,0B,00
1153,16518530.00,42,00
1154,16520130.00,07,00
1155,16521730.00,80,00
1156,16523330.00,06,00
1157,16524930.00,80,00
1158,16526530.00,0B,00
1159,16528130.00,80,00
1160,16529730.00,04,00
1161,16531330.00,00,00
1162,16532930.00,06,00
1163,16534530.00,68,00
1164,16536130.00,E2,00
1165,16537730.00,C2,00
1166,16539330.00,00,00
1167,16540930.00,00,00
1168,16542530.00,06,00
1169,16544130.00,80,00
1170,16545730.00,0B,00
1171,16774530.00,42,00
1172,16776130.00,07,00
1173,16777730.00,80,00
1174,16779330.00,06,00
1175,16780930.00,80,00
1176,16782530.00,0B,00
1177,16784130.00,80,00
1178,16785730.00,04,00
1179,16787330.00,00,00
1180,16788930.00,06,00
1181,16790530.00,68,00
1182,16792130.00,E2,00
1183,16793730.00,C2,00
1184,16795330.00,00,00
1185,16796930.00,00,00
1186,16798530.00,06,00
1187,16800130.00,80,00
1188,16801730.00,0B,00
1189,17030530.00,42,00
1190,17032130.00,07,00
1191,17033730.00,80,00
1192,17035330.00,06,00
1193,17036930.00,80,00
1194,17038530.00,0B,00
1195,17040130.00,80,00
1196,17041730.00,04,00
1197,17043330.00,00,00
1198,17044930.00,06,00
1199,17046530.00,68,00
1200,17048130.00,E2,00
1201,17049730.00,C2,00
1202,17051330.00,00,00
1203,17052930.00,00,00
1204,17054530.00,06,00
1205,17056130.00,80,00
1206,17057730.00,0B,00
1207,17286580.00,42,00
1208,17288180.00,07,00
1209,17289780.00,80,00
1210,17291380.00,06,00
1211,17292980.00,80,00
1212,17294580.00,0B,00
1213,17296180.00,80,00
1214,17297780.00,04,00
1215,17299380.00,00,00
1216,17300980.00,06,00
1217,17302580.00,68,00
1218,17304180.00,E2,00
1219,17305780.00,C2,00
1220,17307380.00,00,00
1221,17308980.00,00,00
1222,17310580.00,06,00
1223,17312180.00,80,00
1224,17313780.00,0B,00
1225,17542530.00,42,00
1226,17544140.00,0F,00
1227,17545740.00,80,00
1228,17547330.00,07,00
1229,17548930.00,80,00
1230,17550540.00,1F,00
1231,17552140.00,00,00
1232,17553730.00,0C,00
1233,17555340.00,00,00
1234,17556940.00,0C,00
1235,17558540.00,F8,00
1236,17560130.00,E7,00
1237,17561740.00,C6,00
1238,17563340.00,00,00
1239,17564940.00,00,00
1240,17566540.00,0D,00
1241,17568140.00,80,00
1242,17569740.00,1F,00
1243,17798540.00,C2,00
1244,17800140.00,0F,00
1245,17801740.00,80,00
1246,17803340.00,07,00
1247,17804940.00,80,00
1248,17806540.00,0F,00
1249,17808140.00,80,00
1250,17809740.00,04,00
1251,17811340.00,00,00
1252,17812940.00,06,00
1253,17814540.00,69,00
1254,17816140.00,E2,00
1255,17817740.00,C6,00
1256,17819340.00,00,00
1257,17820940.00,00,00
1258,17822540.00,06,00
1259,17824140.00,80,00
1260,17825740.00,1B,00
1261,18054540.00,42,00
1262,18056140.00,07,00
1263,18057740.00,80,00
1264,18059340.00,06,00
1265,18060940.00,80,00
1266,18062540.00,0B,00
1267,18064140.00,80,00
1268,18065740.00,04,00
1269,18067340.00,00,00
1270,18068940.00,06,00
1271,18070540.00,68,00
1272,18072140.00,E2,00
1273,18073740.00,C2,00
1274,18075340.00,00,00
1275,18076940.00,00,00
1276,18078540.00,06,00
1277,18080140.00,80,00
1278,18081740.00,0B,00
1279,18310590.00,42,00
1280,18312190.00,07,00
1281,18313790.00,80,00
1282,18315390.00,06,00
1283,18316990.00,80,00
1284,18318590.00,0B,00
1285,18320190.00,80,00
1286,18321790.00,04,00
1287,18323390.00,00,00
1288,18324990.00,06,00
1289,18326590.00,68,00
1290,18328190.00,E2,00
1291,18329790.00,C2,00
1292,18331390.00,00,00
1293,18332990.00,00,00
1294,18334590.00,06,00
1295,18336190.00,80,00
1296,18337790.00,0B,00
1297,18566540.00,42,00
1298,18568140.00,07,00
1299,18569740.00,80,00
1300,18571340.00,06,00
1301,18572940.00,80,00
1302,18574540.00,0B,00
1303,18576140.00,80,00
1304,18577740.00,04,00
1305,18579340.00,00,00
1306,18580940.00,06,00
1307,18582540.00,68,00
1308,18584140.00,E2,00
1309,18585740.00,C2,00
1310,18587340.00,00,00
1311,18588940.00,00,00
1312,18590540.00,06,00
1313,18592140.00,80,00
1314,18593740.00,0B,00
1315,18822540.00,42,00
1316,18824140.00,07,00
1317,18825740.00,80,00
1318,18827340.00,06,00
1319,18828940.00,80,00
1320,18830540.00,0B,00
1321,18832140.00,80,00
1322,18833740.00,04,00
1323,18835340.00,00,00
1324,18836940.00,06,00
1325,18838540.00,68,00
1326,18840140.00,E2,00
1327,18841740.00,C2,00
1328,18843340.00,00,00
1329,18844940.00,00,00
1330,18846540.00,06,00
1331,18848140.00,80,00
1332,18849740.00,0B,00
1333,19078540.00,42,00
1334,19080140.00,07,00
1335,19081740.00,80,00
1336,19083340.00,06,00
1337,19084940.00,80,00
1338,19086540.00,0B,00
1339,19088140.00,80,00
1340,19089740.00,04,00
1341,19091340.00,00,00
1342,19092940.00,06,00
1343,19094540.00,68,00
1344,19096140.00,E2,00
1345,19097740.00,C2,00
1346,19099340.00,00,00
1347,19100940.00,00,00
1348,19102540.00,06,00
1349,19104140.00,80,00
1350,19105740.00,0B,00
1351,19334590.00,46,00
1352,19336200.00,0F,00
1353,19337800.00,80,00
1354,19339400.00,07,00
1355,19341000.00,80,00
1356,19342600.00,1F,00
1357,19344200.00,00,00
1358,19345800.00,0C,00
1359,19347400.00,00,00
1360,19349000.00,0C,00
1361,19350600.00,F9,00
1362,19352200.00,E7,00
1363,19353800.00,86,00
1364,19355390.00,00,00
1365,19357000.00,00,00
1366,19358600.00,07,00
1367,19360200.00,80,00
1368,19361800.00,1F,00
1369,19590550.00,C6,00
1370,19592150.00,07,00
1371,19593750.00,80,00
1372,19595350.00,06,00
1373,19596950.00,80,00
1374,19598550.00,0F,00
1375,19600150.00,80,00
1376,19601750.00,04,00
1377,19603350.00,00,00
1378,19604950.00,06,00
1379,19606550.00,68,00
1380,19608150.00,E2,00
1381,19609750.00,C2,00
1382,19611350.00,00,00
1383,19612950.00,00,00
1384,19614550.00,06,00
1385,19616150.00,80,00
1386,19617750.00,0B,00
1387,19846550.00,42,00
1388,19848150.00,07,00
1389,19849750.00,80,00
1390,19851350.00,06,00
1391,19852950.00,80,00
1392,19854550.00,0B,00
1393,19856150.00,80,00
1394,19857750.00,04,00
1395,19859350.00,00,00
1396,19860950.00,06,00
1397,19862550.00,68,00
1398,19864150.00,E2,00
1399,19865750.00,C2,00
1400,19867350.00,00,00
1401,19868950.00,00,00
1402,19870550.00,06,00
1403,19872150.00,80,00
1404,19873750.00,0B,00
1405,20102550.00,42,00
1406,20104150.00,07,00
1407,20105750.00,80,00
1408,20107350.00,06,00
1409,20108950.00,80,00
1410,20110550.00,0B,00
1411,20112150.00,80,00
1412,20113750.00,03,00
1413,20115350.00,80,00
1414,20116950.00,06,00
1415,20118550.00,7E,00
1416,20120150.00,FA,00
1417,20121750.00,42,00
1418,20123350.00,00,00
1419,20124950.00,00,00
1420,20126550.00,06,00
1421,20128150.00,80,00
1422,20129750.00,0B,00
1423,20358600.00,42,00
1424,20360200.00,07,00
1425,20361800.00,80,00
1426,20363400.00,06,00
1427,20365000.00,80,00
1428,20366600.00,0B,00
1429,20368200.00,80,00
1430,20369800.00,04,00
1431,20371400.00,00,00
1432,20373000.00,06,00
1433,20374600.00,68,00
1434,20376200.00,E2,00
1435,20377800.00,C2,00
1436,20379400.00,00,00
1437,20381000.00,00,00
1438,20382600.00,06,00
1439,20384200.00,80,00
1440,20385800.00,0B,00
1441,20614550.00,42,00
1442,20616150.00,07,00
1443,20617750.00,80,00
1444,20619350.00,06,00
1445,20620950.00,80,00
1446,20622550.00,0B,00
1447,20624150.00,80,00
1448,20625750.00,04,00
1449,20627350.00,00,00
1450,20628950.00,06,00
1451,20630550.00,68,00
1452,20632150.00,E2,00
1453,20633750.00,C2,00
1454,20635350.00,00,00
1455,20636950.00,00,00
1456,20638550.00,06,00
1457,20640150.00,80,00
1458,20641750.00,0B,00
1459,20870550.00,42,00
1460,20872150.00,07,00
1461,20873750.00,80,00
1462,20875350.00,06,00
1463,20876950.00,80,00
1464,20878550.00,0B,00
1465,20880150.00,80,00
1466,20881750.00,03,00
1467,20883350.00,80,00
1468,20884950.00,06,00
1469,20886550.00,7E,00
1470,20888150.00,FA,00
1471,20889750.00,42,00
1472,20891350.00,00,00
1473,20892950.00,00,00
1474,20894550.00,06,00
1475,20896150.00,80,00
1476,20897750.00,0B,00
1477,21126560.00,C2,00
1478,21128160.00,0F,00
1479,21129760.00,80,00
1480,21131360.00,0D,00
1481,21132960.00,00,00
1482,21134560.00,1F,00
1483,21136160.00,80,00
1484,21137750.00,07,00
1485,21139360.00,80,00
1486,21140960.00,0F,00
1487,21142560.00,FF,00
1488,21144160.00,FD,00
1489,21145760.00,86,00
1490,21147360.00,00,00
1491,21148960.00,00,00
1492,21150560.00,0F,00
1493,21152160.00,80,00
1494,21153760.00,1F,00
1495,21382610.00,42,00
1496,21384210.00,0F,00
1497,21385810.00,80,00
1498,21387410.00,0F,00
1499,21389010.00,80,00
1500,21390610.00,0B,00
1501,21392210.00,80,00
1502,21393810.00,03,00
1503,21395410.00,80,00
1504,21397010.00,06,00
1505,21398610.00,7E,00
1506,21400210.00,FA,00
1507,21401810.00,42,00
1508,21403410.00,00,00
1509,21405010.00,00,00
1510,21406610.00,06,00
1511,21408210.00,80,00
1512,21409810.00,0B,00
1513,21638560.00,42,00
1514,21640160.00,07,00
1515,21641760.00,80,00
1516,21643360.00,06,00
1517,21644960.00,80,00
1518,21646560.00,0B,00
1519,21648160.00,80,00
1520,21649760.00,03,00
1521,21651360.00,80,00
1522,21652960.00,06,00
1523,21654560.00,7E,00
1524,21656160.00,FA,00
1525,21657760.00,42,00
1526,21659360.00,00,00
1527,21660960.00,00,00
1528,21662560.00,06,00
1529,21664160.00,80,00
1530,21665760.00,0B,00
1531,21894560.00,42,00
1532,21896160.00,07,00
1533,21897760.00,80,00
1534,21899360.00,06,00
1535,21900960.00,80,00
1536,21902560.00,0B,00
1537,21904160.00,80,00
1538,21905760.00,04,00
1539,21907360.00,00,00
1540,21908960.00,06,00
1541,21910560.00,68,00
1542,21912160.00,E2,00
1543,21913760.00,C2,00
1544,21915360.00,00,00
1545,21916960.00,00,00
1546,21918560.00,06,00
1547,21920160.00,80,00
1548,21921760.00,0B,00
1549,22150560.00,42,00
1550,22152160.00,07,00
1551,22153760.00,80,00
1552,22155360.00,06,00
1553,22156960.00,80,00
1554,22158560.00,0B,00
1555,22160160.00,80,00
1556,22161760.00,04,00
1557,22163360.00,00,00
1558,22164960.00,06,00
1559,22166560.00,68,00
1560,22168160.00,E2,00
1561,22169760.00,C2,00
1562,22171360.00,00,00
1563,22172960.00,00,00
1564,22174560.00,06,00
1565,22176160.00,80,00
1566,22177760.00,0B,00
1567,22406560.00,42,00
1568,22408160.00,07,00
1569,22409760.00,80,00
1570,22411360.00,06,00
1571,22412960.00,80,00
1572,22414560.00,0B,00
1573,22416160.00,80,00
1574,22417760.00,04,00
1575,22419360.00,00,00
1576,22420960.00,06,00
1577,22422560.00,68,00
1578,22424160.00,E2,00
1579,22425760.00,C2,00
1580,22427360.00,00,00
1581,22428960.00,00,00
1582,22430560.00,06,00
1583,22432160.00,80,00
1584,22433760.00,0B,00
1585,22662560.00,42,00
1586,22664160.00,07,00
1587,22665760.00,80,00
1588,22667360.00,06,00
1589,22668960.00,80,00
1590,22670560.00,0B,00
1591,22672160.00,80,00
1592,22673760.00,04,00
1593,22675360.00,00,00
1594,22676960.00,06,00
1595,22678560.00,E0,00
1596,22680160.00,F2,00
1597,22681760.00,42,00
1598,22683360.00,00,00
1599,22684960.00,00,00
1600,22686560.00,06,00
1601,22688160.00,80,00
1602,22689760.00,0B,00
1603,22918570.00,C6,00
1604,22920170.00,0F,00
1605,22921770.00,80,00
1606,22923370.00,0F,00
1607,22924970.00,80,00
1608,22926570.00,1F,00
1609,22928170.00,80,00
1610,22929770.00,0C,00
1611,22931370.00,00,00
1612,22932970.00,0F,00
1613,22934570.00,E1,00
1614,22936170.00,F6,00
1615,22937770.00,C6,00
1616,22939370.00,00,00
1617,22940970.00,00,00
1618,22942570.00,0F,00
1619,22944170.00,80,00
1620,22945770.00,1F,00
1621,23174570.00,C6,00
1622,23176170.00,07,00
1623,23177770.00,80,00
1624,23179370.00,06,00
1625,23180970.00,80,00
1626,23182570.00,0B,00
1627,23184170.00,80,00
1628,23185770.00,04,00
1629,23187370.00,00,00
1630,23188970.00,06,00
1631,23190570.00,68,00
1632,23192170.00,E2,00
1633,23193770.00,C2,00
1634,23195370.00,00,00
1635,23196970.00,00,00
1636,23198570.00,06,00
1637,23200170.00,80,00
1638,23201770.00,0B,00
1639,23430570.00,42,00
1640,23432170.00,07,00
1641,23433770.00,80,00
1642,23435370.00,06,00
1643,23436970.00,80,00
1644,23438570.00,0B,00
1645,23440170.00,80,00
1646,23441770.00,04,00
1647,23443370.00,00,00
1648,23444970.00,06,00
1649,23446570.00,68,00
1650,23448170.00,E2,00
1651,23449770.00,C2,00
1652,23451370.00,00,00
1653,23452970.00,00,00
1654,23454570.00,06,00
1655,23456170.00,80,00
1656,23457770.00,0B,00
1657,23686570.00,42,00
1658,23688170.00,07,00
1659,23689770.00,80,00
1660,23691370.00,06,00
1661,23692970.00,80,00
1662,23694570.00,0B,00
1663,23696170.00,80,00
1664,23697770.00,04,00
1665,23699370.00,00,00
1666,23700970.00,06,00
1667,23702570.00,68,00
1668,23704170.00,E2,00
1669,23705770.00,C2,00
1670,23707370.00,00,00
1671,23708970.00,00,00
1672,23710570.00,06,00
1673,23712170.00,80,00
1674,23713770.00,0B,00
1675,23942570.00,42,00
1676,23944170.00,07,00
1677,23945770.00,80,00
1678,23947370.00,06,00
1679,23948970.00,80,00
1680,23950570.00,0B,00
1681,23952170.00,80,00
1682,23953770.00,04,00
1683,23955370.00,00,00
1684,23956970.00,06,00
1685,23958570.00,E0,00
1686,23960170.00,F2,00
1687,23961770.00,42,00
1688,23963370.00,00,00
1689,23964970.00,00,00
1690,23966570.00,06,00
1691,23968170.00,80,00
1692,23969770.00,0B,00
1693,24198620.00,42,00
1694,24200220.00,07,00
1695,24201820.00,80,00
1696,24203420.00,06,00
1697,24205020.00,80,00
1698,24206620.00,0B,00
1699,24208220.00,80,00
1700,24209820.00,04,00
1701,24211420.00,00,00
1702,24213020.00,06,00
1703,24214620.00,68,00
1704,24216220.00,E2,00
1705,24217820.00,C2,00
1706,24219420.00,00,00
1707,24221020.00,00,00
1708,24222620.00,06,00
1709,24224220.00,80,00
1710,24225820.00,0B,00
1711,24454570.00,42,00
1712,24456170.00,07,00
1713,24457770.00,80,00
1714,24459370.00,06,00
1715,24460970.00,80,00
1716,24462570.00,0B,00
1717,24464170.00,80,00
1718,24465770.00,04,00
1719,24467370.00,00,00
1720,24468970.00,06,00
1721,24470570.00,68,00
1722,24472170.00,E2,00
1723,24473770.00,C2,00
1724,24475370.00,00,00
1725,24476970.00,00,00
1726,24478570.00,06,00
1727,24480170.00,80,00
1728,24481770.00,0B,00
1729,24710580.00,C6,00
1730,24712180.00,0F,00
1731,24713780.00,80,00
1732,24715380.00,0F,00
1733,24716980.00,80,00
1734,24718580.00,1F,00
1735,24720180.00,80,00
1736,24721780.00,0C,00
1737,24723380.00,00,00
1738,24724980.00,0E,00
1739,24726580.00,F9,00
1740,24728180.00,E7,00
1741,24729780.00,C6,00
1742,24731380.00,00,00
1743,24732980.00,00,00
1744,24734580.00,0F,00
1745,24736180.00,80,00
1746,24737780.00,1F,00
1747,24966580.00,42,00
1748,24968180.00,07,00
1749,24969780.00,80,00
1750,24971380.00,06,00
1751,24972980.00,80,00
1752,24974580.00,0B,00
1753,24976180.00,80,00
1754,24977780.00,04,00
1755,24979380.00,00,00
1756,24980980.00,06,00
1757,24982580.00,68,00
1758,24984180.00,E2,00
1759,24985780.00,C2,00
1760,24987380.00,00,00
1761,24988980.00,00,00
1762,24990580.00,06,00
1763,24992180.00,80,00
1764,24993780.00,0B,00
1765,25222630.00,42,00
1766,25224230.00,07,00
1767,25225830.00,80,00
1768,25227430.00,06,00
1769,25229030.00,80,00
1770,25230630.00,0B,00
1771,25232230.00,80,00
1772,25233830.00,04,00
1773,25235430.00,00,00
1774,25237030.00,06,00
1775,25238630.00,68,00
1776,25240230.00,E2,00
1777,25241830.00,C2,00
1778,25243430.00,00,00
1779,25245030.00,00,00
1780,25246630.00,06,00
1781,25248230.00,80,00
1782,25249830.00,0B,00
1783,25478580.00,42,00
1784,25480180.00,07,00
1785,25481780.00,80,00
1786,25483380.00,06,00
1787,25484980.00,80,00
1788,25486580.00,0B,00
1789,25488180.00,80,00
1790,25489780.00,04,00
1791,25491380.00,00,00
1792,25492980.00,06,00
1793,25494580.00,68,00
1794,25496180.00,E2,00
1795,25497780.00,C2,00
1796,25499380.00,00,00
1797,25500980.00,00,00
1798,25502580.00,06,00
1799,25504180.00,80,00
1800,25505780.00,0B,00
1801,25734580.00,42,00
1802,25736180.00,07,00
1803,25737780.00,80,00
1804,25739380.00,06,00
1805,25740980.00,80,00
1806,25742580.00,0B,00
1807,25744180.00,80,00
1808,25745780.00,04,00
1809,25747380.00,00,00
1810,25748980.00,06,00
1811,25750580.00,68,00
1812,25752180.00,E2,00
1813,25753780.00,C2,00
1814,25755380.00,00,00
1815,25756980.00,00,00
1816,25758580.00,06,00
1817,25760180.00,80,00
1818,25761780.00,0B,00
1819,25990580.00,42,00
1820,25992180.00,07,00
1821,25993780.00,80,00
1822,25995380.00,06,00
1823,25996980.00,80,00
1824,25998580.00,0B,00
1825,26000180.00,80,00
1826,26001780.00,04,00
1827,26003380.00,00,00
1828,26004980.00,06,00
1829,26006580.00,68,00
1830,26008180.00,E2,00
1831,26009780.00,C2,00
1832,26011380.00,00,00
1833,26012980.00,00,00
1834,26014580.00,06,00
1835,26016180.00,80,00
1836,26017780.00,0B,00
1837,26246630.00,42,00
1838,26248230.00,07,00
1839,26249840.00,80,00
1840,26251430.00,06,00
1841,26253030.00,80,00
1842,26254630.00,0B,00
1843,26256230.00,80,00
1844,26257830.00,04,00
1845,26259430.00,00,00
1846,26261030.00,06,00
1847,26262630.00,68,00
1848,26264230.00,E2,00
1849,26265830.00,C2,00
1850,26267430.00,00,00
1851,26269030.00,00,00
1852,26270630.00,06,00
1853,26272230.00,80,00
1854,26273830.00,0B,00
1855,26502590.00,C6,00
1856,26504190.00,0F,00
1857,26505790.00,80,00
1858,26507390.00,0F,00
1859,26508990.00,80,00
1860,26510590.00,1F,00
1861,26512190.00,80,00
1862,26513790.00,07,00
1863,26515390.00,80,00
1864,26516990.00,0E,00
1865,26518590.00,FF,00
1866,26520190.00,FE,00
1867,26521790.00,C6,00
1868,26523390.00,00,00
1869,26524990.00,00,00
1870,26526590.00,0F,00
1871,26528190.00,80,00
1872,26529790.00,1F,00
1873,26758590.00,42,00
1874,26760190.00,07,00
1875,26761790.00,80,00
1876,26763390.00,06,00
1877,26764990.00,80,00
1878,26766590.00,0B,00
1879,26768190.00,80,00
1880,26769790.00,03,00
1881,26771390.00,80,00
1882,26772990.00,06,00
1883,26774590.00,7E,00
1884,26776190.00,FA,00
1885,26777790.00,42,00
1886,26779390.00,00,00
1887,26780990.00,00,00
1888,26782590.00,06,00
1889,26784190.00,80,00
1890,26785790.00,0B,00
1891,27014590.00,42,00
1892,27016190.00,07,00
1893,27017790.00,80,00
1894,27019390.00,06,00
1895,27020990.00,80,00
1896,27022590.00,0B,00
1897,27024190.00,80,00
1898,27025790.00,04,00
1899,27027390.00,00,00
1900,27028990.00,06,00
1901,27030590.00,68,00
1902,27032190.00,E2,00
1903,27033790.00,C2,00
1904,27035390.00,00,00
1905,27036990.00,00,00
1906,27038590.00,06,00
1907,27040190.00,80,00
1908,27041790.00,0B,00
1909,27270640.00,42,00
1910,27272240.00,07,00
1911,27273840.00,80,00
1912,27275440.00,06,00
1913,27277040.00,80,00
1914,27278640.00,0B,00
1915,27280240.00,80,00
1916,27281840.00,04,00
1917,27283440.00,00,00
1918,27285040.00,06,00
1919,27286640.00,68,00
1920,27288240.00,E2,00
1921,27289840.00,C2,00
1922,27291440.00,00,00
1923,27293040.00,00,00
1924,27294640.00,06,00
1925,27296240.00,80,00
1926,27297840.00,0B,00
1927,27526590.00,42,00
1928,27528190.00,07,00
1929,27529790.00,80,00
1930,27531390.00,06,00
1931,27532990.00,80,00
1932,27534590.00,0B,00
1933,27536190.00,80,00
1934,27537790.00,04,00
1935,27539390.00,00,00
1936,27540990.00,06,00
1937,27542590.00,68,00
1938,27544190.00,E2,00
1939,27545790.00,C2,00
1940,27547390.00,00,00
1941,27548990.00,00,00
1942,27550590.00,06,00
1943,27552190.00,80,00
1944,27553790.00,0B,00
1945,27782590.00,42,00
1946,27784190.00,07,00
1947,27785790.00,80,00
1948,27787390.00,06,00
1949,27788990.00,80,00
1950,27790590.00,0B,00
1951,27792190.00,80,00
1952,27793790.00,04,00
1953,27795390.00,00,00
1954,27796990.00,06,00
1955,27798590.00,68,00
1956,27800190.00,E2,00
1957,27801790.00,C2,00
1958,27803390.00,00,00
1959,27804990.00,00,00
1960,27806590.00,06,00
1961,27808190.00,80,00
1962,27809790.00,0B,00
1963,28038590.00,42,00
1964,28040190.00,07,00
1965,28041790.00,80,00
1966,28043390.00,06,00
1967,28044990.00,80,00
1968,28046590.00,0B,00
1969,28048190.00,80,00
1970,28049790.00,04,00
1971,28051390.00,00,00
1972,28052990.00,06,00
1973,28054590.00,68,00
1974,28056190.00,E2,00
1975,28057800.00,C2,00
1976,28059390.00,00,00
1977,28060990.00,00,00
1978,28062590.00,07,00
1979,28064200.00,00,00
1980,28065790.00,0B,00
1981,28294650.00,C6,00
1982,28296250.00,0F,00
1983,28297850.00,80,00
1984,28299450.00,0F,00
1985,28301050.00,80,00
1986,28302650.00,1F,00
1987,28304250.00,80,00
1988,28305850.00,07,00
1989,28307450.00,80,00
1990,28309050.00,0E,00
1991,28310650.00,FF,00
1992,28312250.00,FE,00
1993,28313850.00,C6,00
1994,28315450.00,00,00
1995,28317050.00,00,00
1996,28318650.00,0F,00
1997,28320250.00,80,00
1998,28321850.00,0B,00
1999,28550600.00,42,00
2000,28552200.00,07,00
2001,28553800.00,80,00
2002,28555400.00,06,00
2003,28557000.00,80,00
2004,28558600.00,0B,00
2005,28560200.00,80,00
2006,28561800.00,04,00
2007,28563400.00,00,00
2008,28565000.00,06,00
2009,28566600.00,68,00
2010,28568200.00,E2,00
2011,28569800.00,C2,00
2012,28571400.00,00,00
2013,28573000.00,00,00
2014,28574600.00,06,00
2015,28576200.00,80,00
2016,28577800.00,0B,00
2017,28806600.00,42,00
2018,28808200.00,07,00
2019,28809800.00,80,00
2020,28811400.00,06,00
2021,28813000.00,80,00
2022,28814600.00,0B,00
2023,28816200.00,80,00
2024,28817800.00,04,00
2025,28819400.00,00,00
2026,28821000.00,06,00
2027,28822600.00,68,00
2028,28824200.00,E2,00
2029,28825800.00,C2,00
2030,28827400.00,00,00
2031,28829000.00,00,00
2032,28830600.00,06,00
2033,28832200.00,80,00
2034,28833800.00,0B,00
2035,29062600.00,42,00
2036,29064200.00,07,00
2037,29065800.00,80,00
